S1 Distance from wall,S2 Distance from wall
12.6376,47.7197
22.6068,28.3896
5.4966,5.86241
35.1851,47.439
34.2709,29.1132
40.9551,41.7419
11.7796,47.2268
44.3064,6.02053
24.5484,5.23881
46.8538,13.6637
36.6484,37.3621
32.3923,33.3966
29.1061,5.78373
27.8601,5.9091
28.5041,26.9488
38.1151,36.1417
24.6684,10.722
14.5313,25.165
11.5844,44.7164
22.6041,40.8553
23.8296,13.5592
32.5972,30.6092
10.786,26.9036
31.6297,30.3344
27.1424,28.4836
38.9981,13.7908
15.8456,21.3905
42.1873,39.9517
22.1742,20.0474
40.8608,45.6783
41.9961,28.976
31.82,16.6646
34.698,41.3513
36.8296,41.2824
36.0677,9.43367
32.1376,9.89722
17.9929,14.7348
35.5064,23.7789
36.6384,17.1361
49.1133,13.7808
40.6197,38.1114
22.5716,6.46536
9.50188,14.7589
41.4171,26.6761
29.8063,32.2779
22.3544,21.8025
11.2539,49.1744
33.467,40.9518
40.5256,20.2966
32.2342,26.5933
24.7303,14.3718
31.4905,37.7232
24.1067,16.9969
11.5021,10.7451
29.1331,10.6154
19.5259,19.7528
43.7268,37.0975
21.2182,48.2287
46.8564,12.6352
24.9047,26.6627
39.9132,42.2591
43.4652,46.167
41.4334,26.9322
37.1189,31.9591
42.2288,19.353
8.55235,16.9591
28.7249,35.0429
49.6823,47.8315
47.0398,11.1844
8.57659,26.1728
16.7998,23.1025
40.9256,10.5266
10.2,12.1438
8.75521,7.05644
19.779,28.6599
28.7192,9.69219
20.919,22.1844
5.85922,12.3525
44.1166,37.9781
39.3115,36.3454
7.33111,42.8639
48.3046,31.056
27.9067,47.9869
28.8875,24.9465
9.17129,32.4641
46.1194,20.9711
5.56657,37.045
26.4976,10.7666
44.1888,30.2528
12.823,13.9678
8.91276,36.5422
18.66,24.8318
8.72656,19.5192
32.1842,47.8432
7.49732,21.4958
34.1886,9.82843
14.3596,32.4932
35.8844,37.2664
30.4801,14.7719
12.2129,34.6514
42.236,8.33223
5.62241,42.8025
40.3772,27.12
48.5691,34.566
7.37284,11.3921
43.5338,11.2856
42.9343,12.1938
31.1174,46.6609
26.7131,13.3016
44.504,29.2104
29.7974,28.6926
34.0388,39.157
11.1858,19.9233
26.4234,36.6659
29.6951,33.6363
21.3172,21.9311
36.9685,21.9396
14.7336,27.3457
44.0597,13.3027
11.9117,46.4325
19.6948,5.44556
7.71809,12.6291
12.6394,33.8355
9.28999,34.3525
42.1371,48.794
13.5629,21.9345
27.4866,42.6018
11.0915,33.6724
12.525,32.515
20.3383,37.2202
16.1513,36.6555
9.15129,48.1198
8.59515,18.8849
25.4655,47.6548
27.1877,32.3772
44.0873,41.8825
32.8228,46.8054
49.5116,40.4622
30.6409,8.80161
24.8147,22.778
7.59562,33.3776
39.7124,30.0822
25.9794,45.804
13.7546,33.5044
28.319,29.0929
20.7246,39.4702
15.7484,24.8759
37.59,19.3436
38.7608,13.0555
16.9984,15.9485
40.4327,11.0857
7.83097,23.2555
7.89107,7.34259
13.7177,33.5319
11.1442,33.5325
6.30989,13.7398
16.9101,41.0223
38.8221,37.8895
36.8263,47.5767
21.394,15.1453
26.6696,37.1186
49.6155,37.4181
11.9945,37.2055
6.76164,45.7553
45.2609,18.76
11.7038,35.6937
24.8457,14.5348
8.9492,27.7368
16.8774,17.6669
11.2687,23.0216
46.1994,12.5786
31.7614,13.1095
48.6009,20.5835
45.9991,35.4273
18.1602,17.393
45.5725,39.8298
49.5116,45.188
27.2479,11.5061
32.3935,29.0095
7.26147,27.6544
42.7695,13.9653
13.3481,17.6152
23.5001,17.2973
40.352,35.3774
29.9642,46.6207
8.39901,26.1637
9.19932,35.1604
34.2732,7.80025
5.74386,30.2722
38.2275,18.904
42.6653,33.8
8.7338,42.1769
28.9881,30.9817
48.6831,11.3815
9.99116,5.94454
34.036,47.7607
14.9098,42.3841
15.3759,33.4099
9.68135,5.72793
18.7873,34.6456
47.3487,22.1863
10.8092,6.54797
7.34675,40.0824
9.34822,8.09061
20.3547,42.5757
21.9946,13.02
26.3758,25.7284
5.1969,5.36383
6.71009,48.88
11.7454,11.7013
49.8245,40.7813
9.46194,14.7343
33.1654,19.8379
43.1442,37.8468
20.5658,11.9315
22.4924,17.9144
29.1179,28.3016
19.4624,31.4646
18.384,23.8106
34.5552,33.7387
16.3864,6.54987
41.7587,37.7621
27.2783,41.9556
38.126,28.9884
40.8356,44.8713
35.6896,40.6601
35.6527,40.1516
5.3944,18.8181
9.98944,43.5386
6.66487,25.5552
5.47015,24.1572
38.4697,29.588
47.4588,7.93211
11.0527,15.8429
26.7427,40.6079
44.5816,38.1291
42.1578,36.3403
25.8913,19.4361
28.2959,14.0172
43.4245,19.1315
8.88859,29.1141
9.79156,39.5413
19.2657,10.186
8.3594,24.2552
48.7246,10.0243
44.8104,49.1947
29.1815,33.2801
28.7828,26.6403
36.2122,34.8354
37.4832,12.9549
25.4433,32.0648
46.084,17.6011
18.4051,21.9753
32.0372,41.7011
30.9926,25.4617
10.8325,34.8811
49.5758,15.6241
24.4224,18.8415
20.8101,27.7818
38.0967,19.5346
32.8061,32.9071
18.7294,11.9876
16.1872,42.5121
33.6279,47.3993
27.3476,21.1111
10.3543,47.7909
48.176,6.4383
15.392,16.5811
23.4136,42.4293
8.28215,49.4062
17.891,14.1147
34.2873,17.4668
24.7388,8.70977
31.3083,40.5489
31.4916,19.405
10.0835,14.2977
47.3121,23.8129
21.2853,13.4992
16.325,49.9132
10.8986,38.6726
21.0244,16.2528
36.4635,19.2003
17.6911,46.8555
30.7814,36.1047
39.2848,34.0636
35.5109,7.17575
43.1783,19.7983
19.6425,17.9171
23.508,45.9508
8.46596,49.9996
15.3559,13.5495
14.2974,12.6679
32.3624,30.5827
21.1672,43.6874
30.4959,27.0658
32.36,46.5203
38.3186,18.8235
15.7206,6.0097
15.679,41.5021
37.1144,49.9638
25.5656,22.6254
7.13959,18.7439
37.4236,21.7821
31.661,10.9317
17.733,35.1269
10.9313,28.0888
43.6764,20.2286
35.7568,26.0388
45.8113,6.92396
19.7262,26.3072
28.9897,47.0862
22.8275,17.3083
15.9098,33.5482
18.318,26.5888
25.0503,5.43243
26.5526,45.6159
23.0578,28.6922
14.3598,10.4814
45.4744,41.0208
16.4131,13.2073
26.1478,22.3444
36.2962,19.8242
37.573,22.0529
40.863,33.3843
23.9769,10.5893
9.69156,47.9666
7.6755,27.5191
15.2749,18.5853
11.0673,28.5929
40.1741,31.1175
29.0253,16.7267
26.7334,47.0831
40.4189,36.0932
7.56455,35.8933
27.1141,18.9776
44.1006,48.2618
36.322,30.3968
18.086,23.895
47.4497,8.94903
7.27937,21.4266
14.5383,11.9709
19.3932,17.2138
34.49,29.6681
30.799,40.5573
8.26097,20.9731
21.6748,32.2863
32.6998,43.4082
29.3694,23.1187
29.5015,31.9339
9.01201,6.61555
45.9116,48.1126
49.8774,32.2336
28.5094,17.9634
6.12864,25.9591
21.9124,8.40801
42.3857,31.4507
15.3789,11.779
43.6645,44.869
36.4471,24.4635
35.4263,39.708
40.4366,7.10109
21.9943,23.1364
45.5093,46.3637
41.2551,25.0108
28.2976,45.2671
26.6264,24.2092
43.3797,26.5038
6.44281,21.8891
39.4671,7.57145
42.8482,11.3795
10.9795,35.234
37.8302,21.3584
42.0129,31.4947
16.2274,28.46
5.95817,46.6536
18.168,41.3947
48.7547,35.1623
14.5311,44.2641
31.526,5.78616
19.2749,9.82363
46.0532,40.9013
29.0328,39.4329
17.405,30.4757
11.3221,6.87219
33.0471,49.1703
13.2517,39.0266
34.4043,46.082
10.385,26.4172
27.5766,21.6123
49.8772,28.5348
18.2659,18.0452
19.9296,17.0207
48.2075,29.4606
11.2847,29.7335
30.2468,25.5596
34.5572,26.3
16.4609,13.59
15.733,28.8659
39.0657,22.055
30.7381,22.1128
21.2253,38.9899
11.1393,5.62964
35.0718,16.5243
27.0469,12.6485
33.1366,26.9241
36.1833,46.4025
39.9693,6.11284
13.4232,38.1769
30.5735,19.7079
17.9104,10.8203
40.2675,47.4676
32.1203,6.72843
11.0576,42.8533
30.5944,45.1232
14.9083,11.3325
17.236,31.1337
45.3224,23.3753
31.7633,30.3942
34.8996,8.81019
38.0427,18.0361
30.7343,24.226
14.4387,20.7036
25.3388,22.8619
8.88048,5.91229
37.5698,21.7909
11.7326,27.8373
19.2584,38.8529
29.5657,25.316
31.7062,10.1601
20.4392,41.6145
16.4926,32.6751
22.7482,11.815
6.05041,49.5115
37.2092,35.95
8.32167,25.2519
48.9861,34.056
44.4779,13.4248
49.7596,19.8167
31.2867,8.64005
20.729,18.8565
25.4309,27.4616
41.6938,39.6894
16.3144,21.2595
15.0053,43.0206
26.4197,30.4445
34.6351,37.9123
13.1197,7.38328
44.7273,14.1701
6.89476,31.9365
45.12,10.2164
7.18845,44.1062
39.2724,46.6663
7.53095,39.032
16.483,33.8176
42.672,32.212
47.6741,18.1029
9.67355,39.3679
7.7923,20.988
10.6274,17.7976
14.0086,32.0471
43.2422,43.6437
19.9593,6.36182
46.027,14.6867
15.5319,47.9217
41.6232,10.6519
8.13817,43.8116
49.7581,42.4106
40.478,7.28905
31.4425,6.96098
36.1067,24.1145
34.173,33.7807
37.2175,38.8465
23.1486,40.0098
9.83451,28.776
7.80741,18.8431
10.8231,46.0496
12.4868,25.7824
47.4114,8.5138
35.4691,12.9433
6.43554,27.0923
18.5952,9.5737
20.9039,18.3533
46.9843,11.3819
20.6424,28.4268
13.3428,6.74906
47.5413,42.5158
35.5298,34.7588
31.3623,8.67842
24.7686,36.1968
32.4544,27.576
5.03996,38.2775
23.6255,12.5268
14.0599,21.0369
16.0406,44.529
28.9802,17.4761
21.6212,42.5755
22.0498,37.5251
10.9288,19.0341
43.907,26.5712
42.4609,7.24983
28.3203,40.0022
44.7656,13.8501
24.761,26.128
17.5285,44.5295
12.3248,44.983
22.1055,12.3648
33.2605,40.731
19.8916,42.3204
11.768,30.9321
36.8493,35.7482
43.4082,8.47058
28.3237,15.4581
40.9957,34.2526
29.4921,34.9027
10.8238,21.953
37.1525,34.1441
11.9552,31.9182
42.9942,31.7161
8.04616,10.5227
26.2456,15.371
5.5057,43.3511
22.7358,33.7662
34.0822,37.6274
26.0865,40.8502
18.5595,12.9359
26.5984,11.9678
16.4065,49.9222
22.4258,7.40219
34.1747,46.918
37.3049,39.9986
18.871,24.4574
24.1427,25.8261
6.37559,17.1369
7.54225,9.42175
22.6596,28.7879
19.7928,23.1653
22.139,37.5285
6.93148,6.22122
25.1559,28.018
42.0714,38.7154
35.9539,18.6698
45.6832,47.3604
18.592,18.109
49.7626,47.7667
15.027,37.0675
37.7653,28.898
11.5249,11.9079
49.7241,12.9005
24.0448,7.26635
17.3222,41.7044
31.0542,32.115
14.8697,48.1933
19.6435,16.8012
49.4145,39.7994
39.8192,41.4859
28.5149,25.7732
10.1557,24.1981
23.1336,23.7477
37.3071,22.8961
21.5144,47.3341
9.96361,9.27967
26.2321,16.4885
16.1876,25.9562
24.389,35.2324
28.2225,36.7112
26.9368,9.27679
18.8262,36.8065
7.47007,33.4697
48.6077,6.88458
23.2691,38.427
43.3705,46.784
14.2002,48.5262
20.9821,32.3337
22.2739,8.28923
5.22986,38.7883
5.62335,10.1935
43.068,26.8554
21.682,9.2556
47.8116,41.0709
39.488,26.0342
27.7821,16.4248
30.311,41.6083
48.2313,32.7811
25.078,46.8391
34.6656,43.3472
35.2661,28.0361
40.1312,44.4662
26.5623,11.1133
26.7999,43.8363
14.4025,27.0298
32.6246,15.0259
32.2233,25.6926
36.8813,48.9053
29.9482,34.693
39.9762,19.4362
10.7272,17.7584
30.861,36.0382
9.36667,29.0923
18.8192,29.4447
25.9314,48.4849
22.7919,11.1975
26.521,12.9231
5.66369,48.0833
19.0364,27.4636
41.9196,28.4389
49.4934,24.5442
38.4648,31.7167
45.2368,25.3462
30.622,25.1851
10.0392,20.5982
39.6213,15.7663
33.3565,20.4823
46.8045,37.7232
44.5746,15.6237
17.1679,20.506
14.1086,34.9598
26.7034,35.6296
42.8829,27.3671
33.7129,11.9193
49.8308,25.6325
35.3582,49.3242
45.1767,23.823
31.0409,40.4136
44.1692,11.6629
15.5986,49.2083
27.2611,5.21989
14.9747,10.6176
20.7022,11.7792
43.3408,15.2768
22.4029,10.5087
30.7827,31.5114
40.4684,7.48619
17.141,33.3513
29.8533,45.8539
40.2705,29.6841
21.4864,25.6287
29.0083,16.6631
44.4518,10.0492
7.07667,38.6209
16.7121,17.6753
37.8293,38.9731
17.8952,47.804
44.5907,33.5973
9.58314,37.9315
43.8741,26.986
43.4401,24.6569
8.49746,33.9086
27.143,20.6385
17.2599,6.99636
16.4924,7.53042
31.6804,32.9788
28.1592,10.6887
44.6419,22.6109
15.7379,46.7186
11.2319,27.45
14.3938,44.0612
16.4231,27.289
41.8651,11.0138
10.8864,46.4483
43.9453,49.7605
23.4343,37.3854
24.4173,26.9317
21.294,46.5603
42.5702,33.5539
48.5567,9.0626
36.0843,30.2372
37.0414,14.2435
35.9259,31.6833
31.8544,46.6638
28.4018,38.0863
24.1138,37.7957
32.1474,35.5369
15.0847,24.0126
41.5507,20.971
20.4608,35.496
20.7315,38.8951
22.8814,40.1488
15.8269,39.1754
36.7091,8.3971
22.7293,35.2659
12.4597,8.81367
15.503,44.5011
18.0572,46.4289
26.1843,44.9116
43.0927,49.5862
32.9978,17.2064
37.3818,15.1453
47.7433,47.4665
34.1578,39.294
18.4375,49.6187
24.7899,34.169
38.5138,42.6713
24.3178,49.3407
31.8468,11.027
7.73777,49.5761
41.2928,15.1975
8.38977,6.79583
9.69854,21.4469
48.2247,30.8829
16.3585,41.3174
30.469,44.3563
8.5238,17.8509
9.50158,6.26708
15.3173,38.6594
40.561,28.7549
38.2781,15.351
12.9239,26.7919
8.02229,32.2417
26.1326,34.869
38.2686,28.8703
34.4452,29.5614
39.0678,37.8349
31.3573,43.7663
9.28185,29.582
24.6492,20.6403
20.8994,5.11826
14.9967,24.4232
17.9691,19.4982
25.6902,28.2865
8.15765,16.2513
7.04132,41.4357
26.6022,14.9652
18.2276,29.6245
42.2069,39.3602
14.4936,30.4755
18.2305,43.9387
10.0369,7.29831
31.7736,36.3942
46.0647,36.0555
15.9762,20.7139
6.69583,31.8756
20.8321,16.6925
6.29873,33.8013
31.1907,26.989
12.0877,34.3484
38.2402,14.129
25.7841,14.8425
24.0942,39.0117
39.467,16.3011
28.3719,48.9606
41.7765,41.6024
42.8993,46.8135
43.9007,24.6729
33.2077,39.9654
10.7284,44.1839
10.6793,12.4242
26.0594,26.5114
24.1167,27.3582
10.3127,5.30747
49.3471,17.4004
34.6559,37.5874
26.5294,10.44
47.4298,45.6236
44.4517,36.8968
11.9247,22.8236
35.8574,48.7012
14.4261,28.7566
45.5147,8.32683
48.4296,28.7224
43.2922,9.15798
22.9062,48.9715
16.5822,43.9657
25.483,35.699
21.3238,30.7957
36.0064,20.6709
43.1961,20.6623
8.25831,19.7255
26.1023,5.68815
15.3491,20.554
37.585,22.2738
38.3776,23.4424
20.9751,47.8037
47.199,16.4898
6.13055,45.6286
40.2122,44.4228
49.7866,13.1184
43.3943,16.3688
7.08408,18.8773
47.0677,23.4079
44.6729,33.0742
39.0789,37.869
48.7364,42.3372
7.59448,24.8387
43.0253,17.9436
40.3927,30.6103
35.2174,28.7703
49.0527,6.19246
26.574,46.2517
17.6822,27.7046
41.8802,7.8944
22.1274,41.6668
16.0128,15.5217
8.03557,18.0969
29.399,5.10331
36.5048,24.0719
33.1775,25.5837
11.9409,31.9139
17.9208,14.5354
6.75261,10.9462
27.479,42.1453
36.5565,12.6964
20.9156,35.6091
13.8888,42.4896
31.8608,26.5711
20.1942,23.7411
29.4655,37.3216
15.4079,40.4783
47.8432,18.4434
8.57519,27.2422
18.5467,40.08
46.3141,46.7242
15.6637,8.25502
28.6381,28.5845
17.7904,30.3907
34.5307,40.2694
22.536,21.0871
47.9658,38.4516
6.69625,11.8546
30.9412,33.5571
33.4257,46.1354
7.29811,12.8911
33.457,17.706
48.3694,31.3002
31.1494,6.94462
8.54242,44.6961
42.0246,49.8565
41.4203,7.68828
8.11154,20.0584
31.2728,20.9019
45.4491,15.8034
11.1713,17.9851
31.8905,9.13707
6.43676,33.5868
15.9917,32.378
17.1439,44.4173
28.5134,19.442
7.30847,11.9704
32.1479,5.67791
38.2706,13.2973
7.62253,41.813
7.99344,44.6472
41.6696,44.4138
47.3354,44.7811
14.4722,28.6082
15.6831,9.92133
39.4116,21.8544
22.9065,21.3022
25.9915,24.3432
49.889,36.9831
6.72123,17.0328
31.4004,30.2347
31.4748,33.7089
37.2051,13.6227
34.3868,25.4757
21.9201,37.0094
17.2887,24.9135
31.6565,8.95833
19.3273,28.9919
48.7394,28.7994
7.60015,14.4225
33.7208,42.0118
31.2769,6.62725
13.314,7.26836
25.9705,13.2029
39.2515,27.6917
25.2358,20.6519
7.92636,6.71059
49.3608,40.1314
15.3333,33.7477
15.6071,32.2534
20.757,27.8959
7.16688,47.4135
31.8542,21.4941
26.4055,30.5936
45.2936,29.0056
40.0162,29.0144
21.0174,21.2931
30.6416,29.3314
23.5614,6.61209
37.5343,12.8129
29.3038,12.7701
28.4648,32.2302
14.4807,27.8256
22.3616,24.814
11.5733,32.9687
7.06738,27.3303
10.8646,9.23426
24.7439,37.7188
25.7284,46.1494
18.3124,21.022
25.155,8.32857
45.0364,41.1724
24.6216,25.678
20.5038,43.183
27.2901,8.03805
5.99594,6.59386
15.8081,29.4608
33.824,25.2888
7.2864,6.18561
45.1028,13.8597
34.1543,47.1702
36.19,40.0189
6.40444,10.9339
27.7377,27.1328
7.08327,41.0501
43.1548,27.2383
44.3787,38.1912
18.4106,19.0003
13.8692,33.9144
12.1833,36.1592
36.9524,13.1793
37.7531,47.7606
37.64,21.5771
23.0494,39.9264
22.7627,18.1522
48.7861,6.91703
15.3223,34.9762
41.9359,16.7268
40.9101,19.6736
38.8596,42.9934
10.7237,32.0145
20.2316,5.10234
20.2056,33.6423
19.1026,29.0748
17.5566,26.286
15.234,49.5091
34.4652,47.9871
47.2697,22.1053
19.5642,20.3191
12.0317,37.3269
33.4712,10.8178
39.2439,43.7936
40.794,31.1798
10.5204,31.7041
45.8534,44.38
24.6974,6.57712
26.3944,39.929
6.67947,41.6001
23.5713,20.7821
20.6749,36.1279
42.0681,30.9089
35.637,26.5333
28.896,32.9067
43.6386,43.4601
48.2258,5.67027
30.787,31.697
11.4881,20.0309
25.4906,47.2821
46.2107,31.0109
28.9862,42.0642
25.3909,48.6836
43.6413,46.7853
38.6126,45.3208
38.3854,12.1839
16.1029,9.06026
43.3119,8.17092
34.9691,28.9489
29.7042,13.8651
11.8556,23.3428
7.32523,10.0814
24.0131,33.1122
36.7784,30.5012
48.1431,12.2689
27.7833,44.3539
38.2798,6.76942
36.418,13.6707
5.45303,30.0593
10.456,39.0657
25.3801,43.8414
46.2496,36.483
47.9017,39.5615
39.6539,32.8708
18.5103,19.3581
41.7359,25.3659
37.7009,44.0612
30.4473,11.714
27.1734,17.2256
37.2152,25.3166
24.4946,14.9984
19.6704,12.7744
16.7678,6.08847
21.4451,17.2209
31.1478,26.9012
6.28653,6.52791
20.7426,47.5361
38.0109,18.6443
37.0976,27.6647
46.5151,5.60791
42.0229,38.2511
25.9739,29.7238
32.3123,6.42115
36.4378,9.48569
18.6468,23.6529
29.8022,38.1414
33.6513,44.4727
45.9158,45.4192
45.5611,17.3609
12.64,26.7089
39.2621,13.9266
28.2369,10.0047
11.4627,16.2477
23.649,43.5603
38.9125,20.1641
44.1682,30.9353
8.41523,20.142
10.6591,35.7275
21.5632,42.0968
40.2132,35.21
15.7498,20.0154
23.3513,44.4011
14.4881,19.2671
39.8203,10.0492
31.628,47.4603
31.7582,20.8901
11.3869,9.99504
25.8947,17.8495
21.2428,44.5437
11.4098,10.1552
14.7078,5.57795
36.0905,18.1231
20.72,41.7496
48.8506,37.2831
33.8465,39.0638
22.4931,44.5962
9.07921,40.8444
38.9973,18.5673
10.1115,28.8176
23.6166,36.7395
26.2779,5.37475
7.62954,32.6647
10.3698,28.5243
45.5142,26.6126
23.068,6.92402
31.7678,32.7758
7.50196,17.8583
45.8989,23.2219
9.6079,44.7495
10.5051,38.4543
33.8132,27.9981
33.0506,37.8924
18.8425,22.0479
6.45975,23.954
45.8654,25.0763
10.6935,22.1433
25.4511,13.323
49.808,30.8209
36.8473,45.3222
7.43341,9.91529
47.2462,34.2012
37.6911,49.7482
47.0595,33.59
22.9701,6.66736
28.3395,28.4752
40.1217,12.1527
6.47332,23.1723
45.0452,20.3159
40.2201,46.5049
39.2699,36.0856
21.5812,44.9634
8.22884,42.0323
8.28641,8.03683
22.8531,40.1337
48.3591,25.2866
45.049,45.6053
9.48773,32.7401
45.3535,6.5472
16.3301,18.3236
8.21456,39.6696
41.7988,43.3363
46.8223,43.2721
16.5085,41.8675
13.588,6.72866
38.3724,47.8579
37.8142,9.95363
42.8213,41.0431
46.9859,46.1077
44.0799,19.8391
36.2414,42.4389
40.1256,31.2904
38.0442,44.6134
14.0305,33.3978
46.1605,25.3607
46.7214,49.3751
15.0303,38.5202
42.7114,11.8526
31.7924,9.21991
48.7201,40.3804
10.9486,37.0925
38.2383,43.7628
42.0462,31.0595
34.8058,39.0321
27.1672,28.8857
8.87115,13.4086
21.3247,43.9968
39.699,9.36891
38.6101,48.7295
37.7667,34.7707
24.0902,34.4881
34.1458,34.1205
23.0083,26.8572
40.9732,49.8007
31.0771,39.6933
40.181,37.0256
26.7858,28.4193
30.7884,18.832
9.47883,15.5943
7.86409,31.646
39.48,11.7352
40.0546,10.8047
5.732,29.7536
15.1736,39.3421
28.4831,47.9402
24.1128,47.5733
32.4283,8.25857
31.6938,5.43657
30.1157,22.667
5.23723,11.1928
12.3603,40.4183
43.2184,34.1461
18.8376,24.0069
47.9781,23.3164
34.6011,5.84221
49.9624,24.0811
12.5775,40.017
29.8858,13.3095
19.7706,40.0593
47.6516,43.2538
37.9996,21.7644
40.8271,20.4279
25.0229,22.5209
20.8644,5.13868
40.1879,21.1017
11.3315,47.5482
11.5199,49.5499
31.6943,25.3575
23.5568,29.6724
43.6739,8.15788
30.5146,43.6364
27.239,38.0921
33.6534,7.12476
46.4016,48.424
42.1841,44.0531
41.6778,30.1837
15.8175,32.5049
45.6115,35.8404
5.02585,16.476
35.9791,40.2138
32.5776,42.3106
37.762,39.0975
41.8605,19.4563
14.4551,15.4173
44.1287,8.12897
18.5752,24.6433
46.7653,40.8141
12.7354,30.4187
42.9389,9.13698
28.8428,35.123
48.1901,20.5206
15.3067,14.0076
48.0255,10.9182
44.8481,48.0513
22.3942,30.8272
38.2651,49.9718
23.1378,26.0271
39.0693,14.9983
40.4833,48.5244
25.4156,34.612
6.65335,38.9907
9.25537,48.4187
29.8049,16.9908
28.8374,22.7438
21.1278,7.68017
7.86678,19.3179
23.2008,18.1735
28.3255,21.2262
24.0917,23.1736
19.2776,41.4858
49.0007,7.54272
41.4576,22.1385
28.5698,30.5269
32.1368,19.0531
29.0513,7.55242
48.6652,30.7046
41.5431,7.92053
29.1233,21.348
19.9113,7.96071
39.0918,36.0391
10.6409,41.9586
5.35699,28.8416
10.132,28.6825
45.0679,29.2237
46.856,14.3455
20.7095,45.8568
16.8882,12.1671
17.9953,40.458
37.694,45.1322
9.51111,16.7453
47.6846,8.17628
42.45,39.2277
11.0968,21.5733
10.5758,26.0081
24.534,44.6675
12.0472,30.1749
36.6261,12.4042
9.01654,41.7581
36.0867,49.0844
20.9818,32.9428
13.4299,36.6913
28.7995,25.3181
43.8584,41.7949
15.7761,31.5525
36.927,20.2872
43.2978,34.6116
23.4635,35.7478
23.8394,29.5603
7.32114,29.4151
5.56843,26.8552
24.0827,12.6157
7.03008,10.7088
20.0199,11.0466
47.4669,6.10664
10.131,18.4487
34.0494,18.5609
5.14001,12.8489
38.879,43.9984
49.6438,49.6551
25.5509,36.5709
19.9423,18.8488
21.1825,38.4058
49.5966,40.0218
17.966,6.91775
19.437,18.5345
28.7729,38.5196
26.1501,30.803
44.2284,41.1701
36.8496,41.6953
42.2767,41.9807
10.144,26.3261
10.5416,10.284
34.175,44.4206
49.2824,33.8189
44.0757,24.8334
20.3897,14.018
38.6821,36.5722
47.4238,38.2787
26.594,15.3898
40.1965,41.031
28.9243,18.9694
29.5506,5.07442
44.7724,23.779
41.2445,31.622
15.4743,33.5212
23.6027,20.6182
9.84728,29.1443
25.9022,39.0223
23.5649,25.1846
22.8412,17.6406
45.018,38.2309
26.6586,33.7001
24.8031,24.0824
21.9788,46.3971
34.4722,12.1753
37.4281,13.3964
26.1447,16.9787
13.4708,20.9171
35.7577,49.7153
47.5391,46.232
33.2365,21.1418
16.8502,38.0838
45.2861,37.7524
27.1061,18.851
12.937,44.9473
31.4915,7.955
33.1782,8.15014
36.6551,7.98124
27.2325,8.63396
49.3783,11.7047
15.8093,36.8064
20.1011,36.954
48.7852,28.5719
7.87112,34.5429
28.2873,5.41025
30.7749,11.5238
21.5521,42.6251
44.6076,16.8381
30.3775,21.7137
30.6891,38.3145
16.661,12.1806
41.2695,44.8391
15.3308,27.9246
47.8204,37.5633
31.5586,47.1987
44.2679,42.3678
34.0052,14.369
29.3218,32.7903
37.941,32.193
17.3332,16.2282
32.6032,43.1081
22.752,49.1553
35.7332,17.3596
15.9934,16.1106
34.0733,41.6825
49.4251,45.7342
48.8631,40.6946
40.5734,14.1939
18.6192,38.3938
46.7572,45.1778
35.5925,41.0251
37.5456,19.5977
5.39412,16.8675
47.388,38.3351
44.0604,14.7212
49.5633,26.6636
7.82932,22.3153
25.8189,38.5625
34.6749,36.8123
49.6731,18.7482
28.4948,49.0982
14.4824,27.3579
39.7928,5.05583
36.5518,8.412
38.4496,33.309
48.5898,24.0421
24.3341,36.1354
38.6397,24.7282
48.0029,36.0277
13.0633,42.0633
45.7489,12.6266
18.7269,48.5783
29.942,39.5458
37.1407,14.6169
26.3582,36.8138
28.3651,49.853
35.912,37.8475
27.2109,25.7048
37.9034,13.7627
29.1168,26.3529
42.0717,27.7066
45.395,16.4058
13.842,34.0347
36.134,11.8448
20.0625,44.1973
48.9081,15.8114
6.82392,17.635
14.3897,31.7659
7.18087,46.5304
41.3828,28.539
33.3442,19.7478
28.392,19.2562
7.59538,5.60287
39.961,40.4987
14.3656,19.0778
16.8517,6.43728
41.7844,12.2467
17.8431,5.6264
41.2814,48.9771
12.4712,11.3439
43.1744,11.3793
22.1553,44.9983
24.0144,31.5449
26.7642,26.1952
28.0753,18.1469
49.7343,11.4195
32.8948,28.1262
25.6758,35.4901
28.7291,15.6368
25.9889,38.0947
29.7147,37.8406
39.532,21.4991
45.0873,7.37504
22.1255,36.3687
6.35211,29.5967
42.7126,44.5265
35.9761,14.8679
39.5248,9.99042
41.4128,16.2889
31.1857,19.4881
29.4358,30.9199
25.9077,12.3306
9.04617,46.5835
42.8207,32.7753
12.2203,18.8096
20.87,36.9349
6.65017,10.402
8.43402,46.7374
12.777,25.5595
33.1061,14.1291
5.15624,25.8187
8.65559,36.1323
35.6865,43.1804
41.1227,27.0993
9.46928,22.3084
41.5875,33.9051
48.2283,17.4951
41.2357,7.27446
14.0786,34.0564
35.0497,21.2989
47.8661,5.91973
8.23379,49.5162
11.3217,11.6678
46.2537,19.0987
32.2273,29.3598
28.2278,32.3836
5.17846,31.8834
18.5159,35.865
25.0637,9.63857
12.9643,29.533
26.9469,49.5518
13.4381,25.1752
17.0469,49.6739
27.4497,26.1255
33.7303,12.4994
42.4244,31.5964
13.4192,45.6582
31.1126,19.7409
7.32597,27.3663
33.8395,34.5533
6.72607,12.0673
16.9369,6.90453
38.9507,30.4527
37.7695,14.0145
35.0913,45.7339
38.5475,12.0382
45.2856,46.9856
